Id,Title,Brand,Category,Network,Show,Date,Time,Pod Position,Dayparts,Tags,Co-Op Brand,Product,Duration,EQ Units,Broadcast Year,Broadcast Quarter,Broadcast Month,Broadcast Week
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/5/2017,2:08:21 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,24
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/5/2017,1:25:44 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,24
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/5/2017,12:14:31 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,24
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FXX,The Maze Runner,6/4/2017,11:43:35 PM,2,LATE FRINGE,Cable,,Pixel,60,2,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,6/4/2017,11:30:57 PM,10,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/4/2017,10:10:47 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/4/2017,8:38:18 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3223730,"Google Photos ""Photos. For Life."" TV Commercial",Google,Life & Entertainment,Destination America,My Haunted House,6/4/2017,7:19:37 PM,1,PRIME TIME,Cable,,Google Photos,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/4/2017,6:10:09 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/4/2017,5:25:37 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Nick Junior,Bubble Guppies,6/4/2017,5:18:03 PM,3,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/4/2017,4:14:24 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,OWN,Super Soul Sunday,6/4/2017,2:52:00 PM,10,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FX,Bad Teacher,6/4/2017,2:45:18 PM,12,DAY TIME,Cable,,Pixel,60,2,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,6/4/2017,2:28:17 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,AMC,Fear the Walking Dead,6/4/2017,2:11:58 PM,13,DAY TIME,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/4/2017,2:10:39 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/4/2017,12:38:18 PM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/4/2017,10:04:07 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN CLASSIC,30 for 30,6/4/2017,9:59:22 AM,1,EARLY MORNING,Sports,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/4/2017,9:25:36 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,EWTN,Sunday Mass,6/4/2017,8:48:45 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,TeenNick Top 10,6/4/2017,8:14:23 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Fuse,Scramble,6/4/2017,7:35:05 AM,6,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Sprout,Nina's World,6/4/2017,7:24:54 AM,1,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Hollywood Medium With Tyler Henry,6/4/2017,6:47:38 AM,5,EARLY MORNING,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/4/2017,6:10:39 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,6/4/2017,5:26:14 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/4/2017,4:49:13 AM,7,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/4/2017,3:34:35 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,The Hit List,6/4/2017,3:26:34 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/4/2017,12:47:33 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/3/2017,11:10:00 PM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/3/2017,8:49:13 PM,7,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Telemundo,The November Man,6/3/2017,8:43:49 PM,3,PRIME TIME,Hispanic,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,6/3/2017,8:29:24 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/3/2017,7:42:45 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,The Hit List,6/3/2017,7:26:33 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,FX,Bad Teacher,6/3/2017,6:44:43 PM,10,EARLY FRINGE,Cable,,Pixel,60,2,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,E!,Hollywood Medium With Tyler Henry,6/3/2017,4:47:38 PM,11,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/3/2017,4:47:31 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/3/2017,3:11:06 PM,8,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3222057,"Google Home ""Magic By You. Help By Google."" TV Commercial",Google,Electronics & Communication,Fuse,"Sister, Sister",6/3/2017,1:28:58 PM,7,DAY TIME,Cable,,Google Home,30,1,2017,Q2,Jun,23
3229260,"Google Pixel ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Centric,Class Act,6/3/2017,1:27:41 PM,1,DAY TIME,Cable,,Pixel,60,2,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Videos We Heart,6/3/2017,12:49:12 PM,7,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/3/2017,11:36:53 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Video Hour,6/3/2017,11:26:40 AM,6,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,The Hit List,6/3/2017,11:26:32 AM,1,DAY TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3220684,"Google Home ""Home By You. Help By Google."" TV Commercial",Google,Electronics & Communication,HSN,Electronic Gifts for Dads & Grads,6/3/2017,9:00:34 AM,1,EARLY MORNING,Cable,,Google Home,30,1,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,ESPN CLASSIC,30 for 30,6/3/2017,8:59:23 AM,2,EARLY MORNING,Sports,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Crushworthy,6/3/2017,8:47:31 AM,1,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,Fuse,Scramble,6/3/2017,7:21:36 AM,13,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Weekend Vibes,6/3/2017,7:11:05 AM,8,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/3/2017,5:27:44 AM,4,EARLY MORNING,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/3/2017,3:37:53 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241204,"Google Home ""Hands-Free Calling"" TV Commercial",Google,Electronics & Communication,Bloomberg,Bloomberg Real Yield,6/3/2017,3:00:51 AM,3,OVER NIGHT,Cable,,Google Home,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Playlist,6/3/2017,2:26:10 AM,17,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/3/2017,2:18:33 AM,1,OVER NIGHT,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/3/2017,12:12:16 AM,1,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/2/2017,11:59:45 PM,11,LATE FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Nick Mix,6/2/2017,10:18:04 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Jams,Music Playlist,6/2/2017,9:37:45 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/2/2017,7:38:06 PM,1,PRIME TIME,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Bumpin' Beats,6/2/2017,6:18:32 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3229284,"Google Pixel On Verizon ""Tributes By You, Phone By Google"" TV Commercial",Google,Smart Phones,Freeform,Letters to Juliet,6/2/2017,5:55:25 PM,2,EARLY FRINGE,Cable,Verizon,Pixel,30,1,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTVU,mtvU Music Block,6/2/2017,5:34:04 PM,6,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
3241405,"Google Home ""New Features Coming To Google Home"" - I/O 2017 TV Commercial",Google,Electronics & Communication,MTV Hits,Pop Playback,6/2/2017,4:12:15 PM,1,EARLY FRINGE,Cable,,Google Home,90,3,2017,Q2,Jun,23
